ID_Reserva,Club,Coordenadas,Fecha,Dia_Semana,Es_Fin_Semana,Hora,Tipo_Pista,Nombre_Pista,Estado,Precio_Euro,Ingreso_Generado
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-27,Friday,0,09:30,Exterior,Exterior 3,Libre,14.56,0.0
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-27,Friday,0,11:00,Exterior,Exterior 3,Libre,14.56,0.0
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-27,Friday,0,12:30,Exterior,Exterior 3,Libre,14.56,0.0
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-27,Friday,0,14:00,Exterior,Exterior 3,Libre,14.56,0.0
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-27,Friday,0,15:30,Exterior,Exterior 3,Libre,14.56,0.0
d0b636b2,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-27,Friday,0,18:00,Exterior,Exterior 3,Ocupada,18.03,18.03
1de795a6,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-27,Friday,0,19:30,Exterior,Exterior 3,Ocupada,24.96,24.96
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-27,Friday,0,21:00,Exterior,Exterior 3,Libre,24.96,0.0
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-27,Friday,0,08:00,Exterior,Exterior 4,Libre,14.56,0.0
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-27,Friday,0,09:30,Exterior,Exterior 4,Libre,14.56,0.0
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-27,Friday,0,11:00,Exterior,Exterior 4,Libre,14.56,0.0
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-27,Friday,0,12:30,Exterior,Exterior 4,Libre,14.56,0.0
3232dd6b,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-27,Friday,0,14:00,Exterior,Exterior 4,Ocupada,14.56,14.56
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-27,Friday,0,15:30,Exterior,Exterior 4,Libre,14.56,0.0
e624fccb,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-27,Friday,0,18:00,Exterior,Exterior 4,Ocupada,18.03,18.03
7950e32c,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-27,Friday,0,19:30,Exterior,Exterior 4,Ocupada,24.96,24.96
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-27,Friday,0,21:00,Exterior,Exterior 4,Libre,24.96,0.0
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-27,Friday,0,08:00,Exterior,Exterior 5,Libre,14.56,0.0
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-27,Friday,0,09:30,Exterior,Exterior 5,Libre,14.56,0.0
cf5758e7,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-27,Friday,0,11:00,Exterior,Exterior 5,Ocupada,14.56,14.56
a403fa3b,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-27,Friday,0,12:30,Exterior,Exterior 5,Ocupada,14.56,14.56
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-27,Friday,0,14:00,Exterior,Exterior 5,Libre,14.56,0.0
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-27,Friday,0,15:30,Exterior,Exterior 5,Libre,14.56,0.0
4b1229ff,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-27,Friday,0,18:00,Exterior,Exterior 5,Ocupada,18.03,18.03
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-27,Friday,0,19:30,Exterior,Exterior 5,Libre,24.96,0.0
e2fc1fbc,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-27,Friday,0,21:00,Exterior,Exterior 5,Ocupada,24.96,24.96
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,09:00,Interior,Interior 1,Libre,35.36,0.0
2bcdf829,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,10:30,Interior,Interior 1,Ocupada,35.36,35.36
58f99523,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,12:00,Interior,Interior 1,Ocupada,35.36,35.36
39f02e83,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,13:30,Interior,Interior 1,Ocupada,35.36,35.36
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,15:00,Interior,Interior 1,Libre,18.72,0.0
25069190,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,16:30,Interior,Interior 1,Ocupada,18.72,18.72
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,18:00,Interior,Interior 1,Libre,18.72,0.0
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,19:30,Interior,Interior 1,Libre,18.72,0.0
50e66b2a,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,21:00,Interior,Interior 1,Ocupada,18.72,18.72
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,09:00,Interior,Interior 2,Libre,35.36,0.0
fe58fd9b,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,10:30,Interior,Interior 2,Ocupada,35.36,35.36
8ca5d5bc,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,12:00,Interior,Interior 2,Ocupada,35.36,35.36
786708f9,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,13:30,Interior,Interior 2,Ocupada,35.36,35.36
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,15:00,Interior,Interior 2,Libre,18.72,0.0
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,16:30,Interior,Interior 2,Libre,18.72,0.0
ae07490b,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,18:00,Interior,Interior 2,Ocupada,18.72,18.72
ebca224a,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,19:30,Interior,Interior 2,Ocupada,18.72,18.72
3673b425,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,21:00,Interior,Interior 2,Ocupada,18.72,18.72
3c4f3c81,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,09:00,Interior,Interior 3,Ocupada,35.36,35.36
743cce2b,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,10:30,Interior,Interior 3,Ocupada,35.36,35.36
68852a8f,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,12:00,Interior,Interior 3,Ocupada,35.36,35.36
c840afa3,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,13:30,Interior,Interior 3,Ocupada,35.36,35.36
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,15:00,Interior,Interior 3,Libre,18.72,0.0
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,16:30,Interior,Interior 3,Libre,18.72,0.0
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,18:00,Interior,Interior 3,Libre,18.72,0.0
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,19:30,Interior,Interior 3,Libre,18.72,0.0
5833d7cc,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,21:00,Interior,Interior 3,Ocupada,18.72,18.72
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,09:00,Interior,Interior 4,Libre,35.36,0.0
0a53dbc5,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,10:30,Interior,Interior 4,Ocupada,35.36,35.36
ca4b9a5b,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,12:00,Interior,Interior 4,Ocupada,35.36,35.36
22ea5044,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,13:30,Interior,Interior 4,Ocupada,35.36,35.36
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,15:00,Interior,Interior 4,Libre,18.72,0.0
382fe4d2,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,16:30,Interior,Interior 4,Ocupada,18.72,18.72
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,18:00,Interior,Interior 4,Libre,18.72,0.0
34f83301,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,19:30,Interior,Interior 4,Ocupada,18.72,18.72
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,21:00,Interior,Interior 4,Libre,18.72,0.0
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,09:00,Exterior,Exterior 1,Libre,18.72,0.0
4fb7921f,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,10:30,Exterior,Exterior 1,Ocupada,18.72,18.72
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,13:00,Exterior,Exterior 1,Libre,18.72,0.0
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,14:30,Exterior,Exterior 1,Libre,14.56,0.0
917a8249,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,16:00,Exterior,Exterior 1,Ocupada,14.56,14.56
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,18:00,Exterior,Exterior 1,Libre,14.56,0.0
0a1d4bc5,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,19:30,Exterior,Exterior 1,Ocupada,20.8,20.8
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,21:00,Exterior,Exterior 1,Libre,20.8,0.0
c97948f8,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,09:00,Exterior,Exterior 2,Ocupada,18.72,18.72
fefacbb5,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,10:30,Exterior,Exterior 2,Ocupada,18.72,18.72
d337c272,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,13:00,Exterior,Exterior 2,Ocupada,18.72,18.72
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,14:30,Exterior,Exterior 2,Libre,14.56,0.0
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,16:00,Exterior,Exterior 2,Libre,14.56,0.0
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,18:00,Exterior,Exterior 2,Libre,14.56,0.0
470b50a9,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,19:30,Exterior,Exterior 2,Ocupada,20.8,20.8
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,21:00,Exterior,Exterior 2,Libre,20.8,0.0
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,09:00,Exterior,Exterior 3,Libre,18.72,0.0
e8243109,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,10:30,Exterior,Exterior 3,Ocupada,18.72,18.72
6798500a,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,13:00,Exterior,Exterior 3,Ocupada,18.72,18.72
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,14:30,Exterior,Exterior 3,Libre,14.56,0.0
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,16:00,Exterior,Exterior 3,Libre,14.56,0.0
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,18:00,Exterior,Exterior 3,Libre,14.56,0.0
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,19:30,Exterior,Exterior 3,Libre,20.8,0.0
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,21:00,Exterior,Exterior 3,Libre,20.8,0.0
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,09:00,Exterior,Exterior 4,Libre,18.72,0.0
bf4609b5,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,10:30,Exterior,Exterior 4,Ocupada,18.72,18.72
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,13:00,Exterior,Exterior 4,Libre,18.72,0.0
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,14:30,Exterior,Exterior 4,Libre,14.56,0.0
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,16:00,Exterior,Exterior 4,Libre,14.56,0.0
771da99d,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,18:00,Exterior,Exterior 4,Ocupada,14.56,14.56
acf0e048,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,19:30,Exterior,Exterior 4,Ocupada,20.8,20.8
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,21:00,Exterior,Exterior 4,Libre,20.8,0.0
c89de6c9,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,09:00,Exterior,Exterior 5,Ocupada,18.72,18.72
bc93dca6,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,10:30,Exterior,Exterior 5,Ocupada,18.72,18.72
446b9594,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,13:00,Exterior,Exterior 5,Ocupada,18.72,18.72
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,14:30,Exterior,Exterior 5,Libre,14.56,0.0
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,16:00,Exterior,Exterior 5,Libre,14.56,0.0
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,18:00,Exterior,Exterior 5,Libre,14.56,0.0
59db2ae8,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,19:30,Exterior,Exterior 5,Ocupada,20.8,20.8
db466aa6,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-02-28,Saturday,1,21:00,Exterior,Exterior 5,Ocupada,20.8,20.8
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,09:00,Interior,Interior 1,Libre,35.36,0.0
256f8d96,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,10:30,Interior,Interior 1,Ocupada,35.36,35.36
2b894538,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,12:00,Interior,Interior 1,Ocupada,35.36,35.36
f876c093,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,13:30,Interior,Interior 1,Ocupada,35.36,35.36
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,15:00,Interior,Interior 1,Libre,18.72,0.0
8cd0e39b,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,16:30,Interior,Interior 1,Ocupada,18.72,18.72
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,18:00,Interior,Interior 1,Libre,18.72,0.0
802fc309,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,19:30,Interior,Interior 1,Ocupada,18.72,18.72
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,21:00,Interior,Interior 1,Libre,18.72,0.0
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,09:00,Interior,Interior 2,Libre,35.36,0.0
1d0c0131,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,10:30,Interior,Interior 2,Ocupada,35.36,35.36
bc258397,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,12:00,Interior,Interior 2,Ocupada,35.36,35.36
f19b1f7a,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,13:30,Interior,Interior 2,Ocupada,35.36,35.36
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,15:00,Interior,Interior 2,Libre,18.72,0.0
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,16:30,Interior,Interior 2,Libre,18.72,0.0
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,18:00,Interior,Interior 2,Libre,18.72,0.0
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,19:30,Interior,Interior 2,Libre,18.72,0.0
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,21:00,Interior,Interior 2,Libre,18.72,0.0
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,09:00,Interior,Interior 3,Libre,35.36,0.0
95d82ddf,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,10:30,Interior,Interior 3,Ocupada,35.36,35.36
79cf0700,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,12:00,Interior,Interior 3,Ocupada,35.36,35.36
c7792f94,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,13:30,Interior,Interior 3,Ocupada,35.36,35.36
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,15:00,Interior,Interior 3,Libre,18.72,0.0
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,16:30,Interior,Interior 3,Libre,18.72,0.0
5e48bc68,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,18:00,Interior,Interior 3,Ocupada,18.72,18.72
3c10763c,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,19:30,Interior,Interior 3,Ocupada,18.72,18.72
358ba4b2,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,21:00,Interior,Interior 3,Ocupada,18.72,18.72
2f942ef2,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,09:00,Interior,Interior 4,Ocupada,35.36,35.36
f50674c7,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,10:30,Interior,Interior 4,Ocupada,35.36,35.36
a72b8d27,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,12:00,Interior,Interior 4,Ocupada,35.36,35.36
33d5f454,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,13:30,Interior,Interior 4,Ocupada,35.36,35.36
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,15:00,Interior,Interior 4,Libre,18.72,0.0
8eae881c,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,16:30,Interior,Interior 4,Ocupada,18.72,18.72
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,18:00,Interior,Interior 4,Libre,18.72,0.0
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,19:30,Interior,Interior 4,Libre,18.72,0.0
b234c068,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,21:00,Interior,Interior 4,Ocupada,18.72,18.72
e60aed9a,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,09:00,Exterior,Exterior 1,Ocupada,18.72,18.72
d1154eb0,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,10:30,Exterior,Exterior 1,Ocupada,18.72,18.72
4bf484a9,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,13:00,Exterior,Exterior 1,Ocupada,18.72,18.72
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,14:30,Exterior,Exterior 1,Libre,14.56,0.0
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,16:00,Exterior,Exterior 1,Libre,14.56,0.0
548c3699,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,18:00,Exterior,Exterior 1,Ocupada,14.56,14.56
d0a9d384,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,19:30,Exterior,Exterior 1,Ocupada,20.8,20.8
c2b721a4,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,21:00,Exterior,Exterior 1,Ocupada,20.8,20.8
edc52f32,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,09:00,Exterior,Exterior 2,Ocupada,18.72,18.72
762a5820,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,10:30,Exterior,Exterior 2,Ocupada,18.72,18.72
c36671d5,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,13:00,Exterior,Exterior 2,Ocupada,18.72,18.72
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,14:30,Exterior,Exterior 2,Libre,14.56,0.0
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,16:00,Exterior,Exterior 2,Libre,14.56,0.0
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,18:00,Exterior,Exterior 2,Libre,14.56,0.0
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,19:30,Exterior,Exterior 2,Libre,20.8,0.0
d1739ef3,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,21:00,Exterior,Exterior 2,Ocupada,20.8,20.8
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,09:00,Exterior,Exterior 3,Libre,18.72,0.0
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,10:30,Exterior,Exterior 3,Libre,18.72,0.0
4a02b3de,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,13:00,Exterior,Exterior 3,Ocupada,18.72,18.72
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,14:30,Exterior,Exterior 3,Libre,14.56,0.0
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,16:00,Exterior,Exterior 3,Libre,14.56,0.0
489de004,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,18:00,Exterior,Exterior 3,Ocupada,14.56,14.56
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,19:30,Exterior,Exterior 3,Libre,20.8,0.0
43092665,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,21:00,Exterior,Exterior 3,Ocupada,20.8,20.8
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,09:00,Exterior,Exterior 4,Libre,18.72,0.0
8ddf827d,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,10:30,Exterior,Exterior 4,Ocupada,18.72,18.72
fd33e50a,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,13:00,Exterior,Exterior 4,Ocupada,18.72,18.72
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,14:30,Exterior,Exterior 4,Libre,14.56,0.0
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,16:00,Exterior,Exterior 4,Libre,14.56,0.0
,Real Zaragoza Club De Tenis,"41°40'07.4""N 0°58'43.1""W",2026-03-01,Sunday,1,18:00,Exterior,Exterior 4,Libre,14.56,0.0
